"13","48","10022"
"48","13","10022"
"13","52","6355"
"52","13","6355"
"13","33","62087"
"33","13","62087"
"13","43","13365"
"43","13","13365"
"13","57","1074"
"57","13","1074"
"13","1","20643"
"1","13","20643"
"13","0","29314"
"0","13","29314"
"13","34","52073"
"34","13","52073"
"13","28","39851"
"28","13","39851"
"13","8","8693"
"8","13","8693"
"13","26","24758"
"26","13","24758"
"13","6","52057"
"6","13","52057"
"13","19","24628"
"19","13","24628"
"13","56","47892"
"56","13","47892"
"13","31","62824"
"31","13","62824"
"14","39","13456"
"39","14","13456"
"14","13","47635"
"13","14","47635"
"14","53","8306"
"53","14","8306"
"14","24","33879"
"24","14","33879"
"14","7","2061"
"7","14","2061"
"14","40","33434"
"40","14","33434"
"14","0","834"
"0","14","834"
"14","63","16610"
"63","14","16610"
"14","32","62615"
"32","14","62615"
"14","42","3220"
"42","14","3220"
"14","59","34392"
"59","14","34392"
"14","54","36259"
"54","14","36259"
"14","55","13015"
"55","14","13015"
"14","45","35613"
"45","14","35613"
"14","35","34767"
"35","14","34767"
"14","46","28228"
"46","14","28228"
"14","33","21119"
"33","14","21119"
"15","29","17295"
"29","15","17295"
"15","46","28962"
"46","15","28962"
"15","26","39783"
"26","15","39783"
"15","28","45749"
"28","15","45749"
"15","4","37191"
"4","15","37191"
"15","39","45722"
"39","15","45722"
"15","38","12534"
"38","15","12534"
"15","62","24732"
"62","15","24732"
"15","42","14639"
"42","15","14639"
"15","33","35645"
"33","15","35645"
"15","49","65164"
"49","15","65164"
"15","11","32237"
"11","15","32237"
"15","23","32823"
"23","15","32823"
"15","21","46996"
"21","15","46996"
"16","10","44987"
"10","16","44987"
"16","55","24774"
"55","16","24774"
"16","17","44682"
"17","16","44682"
"16","46","276"
"46","16","276"
"16","56","64756"
"56","16","64756"
"16","43","42269"
"43","16","42269"
"16","32","52613"
"32","16","52613"
"16","37","56756"
"37","16","56756"
"16","8","22286"
"8","16","22286"
"16","40","26388"
"40","16","26388"
"16","28","3542"
"28","16","3542"
"16","29","2592"
"29","16","2592"
"16","19","31155"
"19","16","31155"
"16","58","2269"
"58","16","2269"
"16","1","39628"
"1","16","39628"
"16","4","4479"
"4","16","4479"
"16","51","31942"
"51","16","31942"
"16","54","12647"
"54","16","12647"
"16","49","16350"
"49","16","16350"
"16","25","15360"
"25","16","15360"
"16","30","3436"
"30","16","3436"
"17","3","35040"
"3","17","35040"
"17","20","18497"
"20","17","18497"
"17","18","60833"
"18","17","60833"
"17","4","36394"
"4","17","36394"
"17","24","33694"
"24","17","33694"
"17","31","37208"
"31","17","37208"
"17","8","59295"
"8","17","59295"
"17","58","33983"
"58","17","33983"
"17","1","2483"
"1","17","2483"
"17","28","23651"
"28","17","23651"
"17","5","5785"
"5","17","5785"
"17","49","57725"
"49","17","57725"
"17","54","31664"
"54","17","31664"
"17","14","59152"
"14","17","59152"
"17","36","10403"
"36","17","10403"
"17","15","56615"
"15","17","56615"
"17","50","11291"
"50","17","11291"
"17","62","1587"
"62","17","1587"
"17","22","33418"
"22","17","33418"
"17","48","51805"
"48","17","51805"
"17","0","2887"
"0","17","2887"
"17","37","13887"
"37","17","13887"
"18","58","44282"
"58","18","44282"
"18","47","23635"
"47","18","23635"
"18","9","17847"
"9","18","17847"
"18","24","10935"
"24","18","10935"
"18","56","32234"
"56","18","32234"
"18","54","29338"
"54","18","29338"
"18","32","49510"
"32","18","49510"
"18","28","51389"
"28","18","51389"
"18","33","39546"
"33","18","39546"
"18","29","63536"
"29","18","63536"
"18","41","32011"
"41","18","32011"
"18","7","24400"
"7","18","24400"
"18","15","58409"
"15","18","58409"
"18","40","39792"
"40","18","39792"
"18","43","42199"
"43","18","42199"
"18","23","57527"
"23","18","57527"
"18","45","44872"
"45","18","44872"
"18","14","28837"
"14","18","28837"
"18","8","45354"
"8","18","45354"
"19","10","53409"
"10","19","53409"
"19","14","63714"
"14","19","63714"
"19","15","49082"
"15","19","49082"
"19","55","13533"
"55","19","13533"
"19","61","34718"
"61","19","34718"
"19","43","3100"
"43","19","3100"
"19","20","17342"
"20","19","17342"
"19","2","21595"
"2","19","21595"
"19","63","38515"
"63","19","38515"
"19","24","51014"
"24","19","51014"
"19","49","50810"
"49","19","50810"
"19","39","24633"
"39","19","24633"
"19","1","6770"
"1","19","6770"
"19","60","60613"
"60","19","60613"
"19","35","15052"
"35","19","15052"
"19","6","15213"
"6","19","15213"
"19","9","27065"
"9","19","27065"
"19","22","1590"
"22","19","1590"
"19","17","62793"
"17","19","62793"
"19","26","24816"
"26","19","24816"
"19","31","53810"
"31","19","53810"
"20","34","48533"
"34","20","48533"
"20","46","28508"
"46","20","28508"
"20","6","8747"
"6","20","8747"
"20","11","47537"
"11","20","47537"
"20","62","40062"
"62","20","40062"
"20","2","64692"
"2","20","64692"
"20","45","58861"
"45","20","58861"
"20","61","35618"
"61","20","35618"
"20","52","8209"
"52","20","8209"
"20","24","12994"
"24","20","12994"
"20","47","30247"
"47","20","30247"
"20","38","40051"
"38","20","40051"
"20","55","38889"
"55","20","38889"
"20","57","3856"
"57","20","3856"
"20","44","791"
"44","20","791"
"20","60","58358"
"60","20","58358"
"20","40","50819"
"40","20","50819"
"20","39","1415"
"39","20","1415"
"20","25","61614"
"25","20","61614"
"20","37","61127"
"37","20","61127"
"20","15","1950"
"15","20","1950"
"21","18","60526"
"18","21","60526"
"21","9","4847"
"9","21","4847"
"21","45","47050"
"45","21","47050"
"21","47","3905"
"47","21","3905"
"21","24","59652"
"24","21","59652"
"21","62","29834"
"62","21","29834"
"21","4","37565"
"4","21","37565"
"21","58","7745"
"58","21","7745"
"21","52","62204"
"52","21","62204"
"21","5","56181"
"5","21","56181"
"21","53","12668"
"53","21","12668"
"21","38","62364"
"38","21","62364"
"21","61","15347"
"61","21","15347"
"21","43","1802"
"43","21","1802"
"21","8","4425"
"8","21","4425"
"21","26","44987"
"26","21","44987"
"21","46","133"
"46","21","133"
"21","28","59251"
"28","21","59251"
"21","37","29843"
"37","21","29843"
"21","27","3785"
"27","21","3785"
"21","39","4650"
"39","21","4650"
"21","22","1551"
"22","21","1551"
"21","12","7349"
"12","21","7349"
"22","12","25055"
"12","22","25055"
"22","43","12775"
"43","22","12775"
"22","32","50744"
"32","22","50744"
"22","28","58188"
"28","22","58188"
"22","42","48662"
"42","22","48662"
"22","47","39437"
"47","22","39437"
"22","54","59844"
"54","22","59844"
"22","38","51114"
"38","22","51114"
"22","20","7032"
"20","22","7032"
"22","37","48471"
"37","22","48471"
"22","14","1229"
"14","22","1229"
"22","41","53992"
"41","22","53992"
"22","59","55735"
"59","22","55735"
"22","3","56142"
"3","22","56142"
"22","53","62125"
"53","22","62125"
"22","7","27259"
"7","22","27259"
"23","30","38544"
"30","23","38544"
"23","49","46678"
"49","23","46678"
"23","47","24130"
"47","23","24130"
"23","58","37340"
"58","23","37340"
"23","37","7072"
"37","23","7072"
"23","12","50141"
"12","23","50141"
"23","38","7571"
"38","23","7571"
"23","41","18306"
"41","23","18306"
"23","55","22211"
"55","23","22211"
"23","34","23832"
"34","23","23832"
"23","39","16755"
"39","23","16755"
"23","1","61448"
"1","23","61448"
"23","42","5559"
"42","23","5559"
"23","32","31625"
"32","23","31625"
"23","60","30798"
"60","23","30798"
"23","46","39366"
"46","23","39366"
"23","43","50835"
"43","23","50835"
"23","28","8537"
"28","23","8537"
"23","10","52043"
"10","23","52043"
"23","33","62885"
"33","23","62885"
"24","49","22099"
"49","24","22099"
"24","6","55382"
"6","24","55382"
"24","15","6382"
"15","24","6382"
"24","27","53838"
"27","24","53838"
"24","44","22608"
"44","24","22608"
"24","53","63336"
"53","24","63336"
"24","48","62714"
"48","24","62714"
"24","8","4697"
"8","24","4697"
"24","7","40740"
"7","24","40740"
"24","30","37133"
"30","24","37133"
"24","51","43087"
"51","24","43087"
"24","23","28358"
"23","24","28358"
"24","43","25040"
"43","24","25040"
"24","32","18238"
"32","24","18238"
"24","39","40627"
"39","24","40627"
"24","57","36186"
"57","24","36186"
"24","61","16449"
"61","24","16449"
"25","24","52283"
"24","25","52283"
"25","53","49795"
"53","25","49795"
"25","54","23749"
"54","25","23749"
"25","31","30992"
"31","25","30992"
"25","49","32581"
"49","25","32581"
"25","57","44306"
"57","25","44306"
"25","42","60228"
"42","25","60228"
"25","55","10671"
"55","25","10671"
"25","36","57831"
"36","25","57831"
"25","5","5094"
"5","25","5094"
"25","6","65254"
"6","25","65254"
"25","28","50137"
"28","25","50137"
"25","12","22729"
"12","25","22729"
"25","23","45295"
"23","25","45295"
"25","41","23243"
"41","25","23243"
"25","48","43445"
"48","25","43445"
"25","62","60875"
"62","25","60875"
"25","15","34023"
"15","25","34023"
"26","0","54606"
"0","26","54606"
"26","2","53100"
"2","26","53100"
"26","49","33040"
"49","26","33040"
"26","9","27433"
"9","26","27433"
"26","54","44958"
"54","26","44958"
"26","28","36922"
"28","26","36922"
"26","46","35861"
"46","26","35861"
"26","45","27315"
"45","26","27315"
"26","58","20216"
"58","26","20216"
"26","1","11691"
"1","26","11691"
"26","30","33920"
"30","26","33920"
"26","51","37035"
"51","26","37035"
"26","39","34766"
"39","26","34766"
"26","7","3430"
"7","26","3430"
"26","32","4887"
"32","26","4887"
"26","16","60845"
"16","26","60845"
"26","17","6360"
"17","26","6360"
"26","43","32259"
"43","26","32259"
"27","44","14170"
"44","27","14170"
"27","57","9505"
"57","27","9505"
"27","18","8975"
"18","27","8975"
"27","39","42222"
"39","27","42222"
"27","59","48219"
"59","27","48219"
"27","56","35225"
"56","27","35225"
"27","58","23635"
"58","27","23635"
"27","41","41523"
"41","27","41523"
"27","16","50121"
"16","27","50121"
"27","3","41643"
"3","27","41643"
"27","61","21922"
"61","27","21922"
"27","25","53946"
"25","27","53946"
"27","63","18919"
"63","27","18919"
"27","54","34420"
"54","27","34420"
"27","28","41971"
"28","27","41971"
"27","49","56457"
"49","27","56457"
"27","31","49657"
"31","27","49657"
"28","39","6230"
"39","28","6230"
"28","41","28004"
"41","28","28004"
"28","61","59899"
"61","28","59899"
"28","48","47607"
"48","28","47607"
"28","32","45483"
"32","28","45483"
"28","10","269"
"10","28","269"
"28","14","17921"
"14","28","17921"
"28","44","56880"
"44","28","56880"
"28","4","36371"
"4","28","36371"
"28","42","64306"
"42","28","64306"
"28","60","60348"
"60","28","60348"
"28","36","1292"
"36","28","1292"
"28","49","60329"
"49","28","60329"
"28","0","1922"
"0","28","1922"
"28","6","30015"
"6","28","30015"
"28","7","27106"
"7","28","27106"
"29","41","46102"
"41","29","46102"
"29","56","6442"
"56","29","6442"
"29","52","58774"
"52","29","58774"
"29","12","38373"
"12","29","38373"
"29","51","32123"
"51","29","32123"
"29","60","16783"
"60","29","16783"
"29","45","50918"
"45","29","50918"
"29","59","40281"
"59","29","40281"
"29","22","5464"
"22","29","5464"
"29","27","48075"
"27","29","48075"
"29","48","30978"
"48","29","30978"
"29","34","48278"
"34","29","48278"
"29","42","51601"
"42","29","51601"
"29","63","20859"
"63","29","20859"
"29","37","33395"
"37","29","33395"
"29","30","32013"
"30","29","32013"
"30","54","24802"
"54","30","24802"
"30","61","14786"
"61","30","14786"
"30","42","14381"
"42","30","14381"
"30","31","12608"
"31","30","12608"
"30","41","63154"
"41","30","63154"
"30","48","32815"
"48","30","32815"
"30","58","61218"
"58","30","61218"
"30","38","29314"
"38","30","29314"
"30","25","57259"
"25","30","57259"
"30","40","27962"
"40","30","27962"
"30","51","33"
"51","30","33"
"30","20","56980"
"20","30","56980"
"30","49","16404"
"49","30","16404"
"30","5","44854"
"5","30","44854"
"30","8","10722"
"8","30","10722"
"30","17","12996"
"17","30","12996"
"30","33","25893"
"33","30","25893"
"31","57","60314"
"57","31","60314"
"31","60","47959"
"60","31","47959"
"31","1","61637"
"1","31","61637"
"31","61","8156"
"61","31","8156"
"31","22","33025"
"22","31","33025"
"31","23","23514"
"23","31","23514"
"31","62","37642"
"62","31","37642"
"31","46","16297"
"46","31","16297"
"31","15","22440"
"15","31","22440"
"31","35","49202"
"35","31","49202"
"31","29","46508"
"29","31","46508"
"31","16","39935"
"16","31","39935"
"31","24","18217"
"24","31","18217"
"31","54","62860"
"54","31","62860"
"31","47","47048"
"47","31","47048"
"31","56","8770"
"56","31","8770"
"31","2","36393"
"2","31","36393"
"32","55","40962"
"55","32","40962"
"32","50","18764"
"50","32","18764"
"32","42","63847"
"42","32","63847"
"32","11","35560"
"11","32","35560"
"32","48","41669"
"48","32","41669"
"32","39","57894"
"39","32","57894"
"32","0","5802"
"0","32","5802"
"32","41","22131"
"41","32","22131"
"32","45","27694"
"45","32","27694"
"32","54","29141"
"54","32","29141"
"32","27","1829"
"27","32","1829"
"32","59","1521"
"59","32","1521"
"32","43","17363"
"43","32","17363"
"32","46","6978"
"46","32","6978"
"32","8","35227"
"8","32","35227"
"32","15","47541"
"15","32","47541"
"33","49","18592"
"49","33","18592"
"33","22","12012"
"22","33","12012"
"33","38","59198"
"38","33","59198"
"33","31","38523"
"31","33","38523"
"33","3","26059"
"3","33","26059"
"33","40","56378"
"40","33","56378"
"33","10","48777"
"10","33","48777"
"33","24","31293"
"24","33","31293"
"33","47","32018"
"47","33","32018"
"33","44","1122"
"44","33","1122"
"33","32","23868"
"32","33","23868"
"33","36","60464"
"36","33","60464"
"33","7","53796"
"7","33","53796"
"33","54","1956"
"54","33","1956"
"33","48","41794"
"48","33","41794"
"33","45","831"
"45","33","831"
"33","60","24169"
"60","33","24169"
"33","29","60666"
"29","33","60666"
"33","20","10426"
"20","33","10426"
"34","46","42703"
"46","34","42703"
"34","62","12392"
"62","34","12392"
"34","5","13760"
"5","34","13760"
"34","27","23430"
"27","34","23430"
"34","17","2384"
"17","34","2384"
"34","32","54454"
"32","34","54454"
"34","8","26569"
"8","34","26569"
"34","28","23577"
"28","34","23577"
"34","7","7003"
"7","34","7003"
"34","31","23040"
"31","34","23040"
"34","53","50647"
"53","34","50647"
"34","51","23475"
"51","34","23475"
"34","2","6023"
"2","34","6023"
"34","60","41188"
"60","34","41188"
"34","19","60454"
"19","34","60454"
"34","50","60266"
"50","34","60266"
"34","47","32222"
"47","34","32222"
"35","55","57917"
"55","35","57917"
"35","20","15595"
"20","35","15595"
"35","12","6079"
"12","35","6079"
"35","27","570"
"27","35","570"
"35","5","49478"
"5","35","49478"
"35","28","49612"
"28","35","49612"
"35","48","26151"
"48","35","26151"
"35","54","5885"
"54","35","5885"
"35","15","60363"
"15","35","60363"
"35","16","44795"
"16","35","44795"
"35","58","43009"
"58","35","43009"
"35","24","48142"
"24","35","48142"
"35","11","53465"
"11","35","53465"
"35","33","26545"
"33","35","26545"
"35","47","40860"
"47","35","40860"
"35","41","64905"
"41","35","64905"
"35","51","19816"
"51","35","19816"
"35","53","5587"
"53","35","5587"
"35","10","58444"
"10","35","58444"
"36","55","32148"
"55","36","32148"
"36","41","20795"
"41","36","20795"
"36","22","47479"
"22","36","47479"
"36","35","60071"
"35","36","60071"
"36","45","64589"
"45","36","64589"
"36","5","15736"
"5","36","15736"
"36","10","47803"
"10","36","47803"
"36","27","9110"
"27","36","9110"
"36","43","27668"
"43","36","27668"
"36","26","51694"
"26","36","51694"
"36","52","23475"
"52","36","23475"
"36","44","19251"
"44","36","19251"
"36","37","19788"
"37","36","19788"
"36","31","23831"
"31","36","23831"
"36","16","32668"
"16","36","32668"
"36","11","27289"
"11","36","27289"
"37","41","4530"
"41","37","4530"
"37","49","6732"
"49","37","6732"
"37","60","25206"
"60","37","25206"
"37","11","52907"
"11","37","52907"
"37","39","30687"
"39","37","30687"
"37","63","61589"
"63","37","61589"
"37","26","20604"
"26","37","20604"
"37","25","45035"
"25","37","45035"
"37","55","4410"
"55","37","4410"
"37","62","13358"
"62","37","13358"
"37","0","22413"
"0","37","22413"
"37","47","21198"
"47","37","21198"
"37","44","23315"
"44","37","23315"
"37","18","20777"
"18","37","20777"
"38","57","12059"
"57","38","12059"
"38","34","19599"
"34","38","19599"
"38","9","51403"
"9","38","51403"
"38","60","39844"
"60","38","39844"
"38","8","41158"
"8","38","41158"
"38","53","43298"
"53","38","43298"
"38","52","53151"
"52","38","53151"
"38","14","38941"
"14","38","38941"
"38","47","50043"
"47","38","50043"
"38","24","7125"
"24","38","7125"
"38","62","3818"
"62","38","3818"
"39","60","44962"
"60","39","44962"
"39","56","14741"
"56","39","14741"
"39","40","55778"
"40","39","55778"
"39","1","31876"
"1","39","31876"
"39","61","5233"
"61","39","5233"
"39","10","43440"
"10","39","43440"
"39","47","22678"
"47","39","22678"
"39","35","6050"
"35","39","6050"
"39","50","1420"
"50","39","1420"
"39","0","28299"
"0","39","28299"
"39","44","34472"
"44","39","34472"
"39","46","63666"
"46","39","63666"
"39","58","57100"
"58","39","57100"
"39","31","14969"
"31","39","14969"
"39","29","15376"
"29","39","15376"
"40","13","31110"
"13","40","31110"
"40","57","61034"
"57","40","61034"
"40","21","46183"
"21","40","46183"
"40","35","45592"
"35","40","45592"
"40","42","47617"
"42","40","47617"
"40","10","20933"
"10","40","20933"
"40","54","33666"
"54","40","33666"
"40","63","37186"
"63","40","37186"
"40","49","16621"
"49","40","16621"
"40","45","7636"
"45","40","7636"
"40","1","38004"
"1","40","38004"
"40","2","62466"
"2","40","62466"
"40","27","25942"
"27","40","25942"
"40","32","15446"
"32","40","15446"
"40","4","37204"
"4","40","37204"
"40","12","36972"
"12","40","36972"
"40","55","2212"
"55","40","2212"
"40","7","39734"
"7","40","39734"
"40","0","15885"
"0","40","15885"
"40","36","27789"
"36","40","27789"
"41","55","18730"
"55","41","18730"
"41","47","28102"
"47","41","28102"
"41","43","15034"
"43","41","15034"
"41","19","19870"
"19","41","19870"
"41","12","6975"
"12","41","6975"
"41","39","57386"
"39","41","57386"
"41","52","54238"
"52","41","54238"
"41","61","31399"
"61","41","31399"
"41","49","10555"
"49","41","10555"
"41","54","4753"
"54","41","4753"
"41","1","32228"
"1","41","32228"
"41","9","18030"
"9","41","18030"
"41","44","59571"
"44","41","59571"
"42","10","60870"
"10","42","60870"
"42","47","55514"
"47","42","55514"
"42","27","64615"
"27","42","64615"
"42","53","10138"
"53","42","10138"
"42","35","53274"
"35","42","53274"
"42","20","10035"
"20","42","10035"
"42","51","65207"
"51","42","65207"
"42","0","27037"
"0","42","27037"
"42","48","38651"
"48","42","38651"
"42","41","4207"
"41","42","4207"
"42","56","37720"
"56","42","37720"
"42","60","10095"
"60","42","10095"
"42","19","35521"
"19","42","35521"
"42","33","58890"
"33","42","58890"
"42","21","54254"
"21","42","54254"
"42","45","30568"
"45","42","30568"
"42","26","6253"
"26","42","6253"
"42","2","48300"
"2","42","48300"
"43","58","62427"
"58","43","62427"
"43","3","18574"
"3","43","18574"
"43","0","39291"
"0","43","39291"
"43","45","23364"
"45","43","23364"
"43","42","62883"
"42","43","62883"
"43","48","58560"
"48","43","58560"
"43","50","63992"
"50","43","63992"
"43","60","57311"
"60","43","57311"
"43","38","39411"
"38","43","39411"
"43","8","52501"
"8","43","52501"
"43","51","1989"
"51","43","1989"
"44","48","63742"
"48","44","63742"
"44","61","60915"
"61","44","60915"
"44","22","28598"
"22","44","28598"
"44","26","12997"
"26","44","12997"
"44","53","48905"
